Day,Date,Fassala sim,Fassala data,Fassala error,Mentao sim,Mentao data,Mentao error,Dori sim,Dori data,Dori error,Damba sim,Damba data,Damba error,Djibo sim,Djibo data,Djibo error,Niamey sim,Niamey data,Niamey error,Mangaize sim,Mangaize data,Mangaize error,Ayorou sim,Ayorou data,Ayorou error,Tahoua sim,Tahoua data,Tahoua error,Abala sim,Abala data,Abala error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
672,2024-07-04,9500,11688,0.1872,9076,8673,0.0465,8842,7256,0.2186,4362,4559,0.0432,1707,2376,0.2816,35727,36643,0.025,5703,5768,0.0113,10238,11246,0.0896,12475,11089,0.125,20804,22318,0.0678,0.08396953018658956,121616,118920,118281,118434,213
673,2024-07-05,9500,11688,0.1872,9069,8673,0.0457,8837,7256,0.2179,4362,4559,0.0432,1715,2376,0.2782,35727,36643,0.025,5698,5768,0.0121,10250,11246,0.0886,12475,11089,0.125,20804,22318,0.0678,0.08374126021930826,121616,118920,118281,118437,213
674,2024-07-06,9500,11688,0.1872,9072,8673,0.046,8840,7256,0.2183,4362,4559,0.0432,1712,2376,0.2795,35696,36643,0.0258,5763,5768,0.0009,10242,11246,0.0893,12475,11089,0.125,20777,22318,0.069,0.08382580465163467,121616,118922,118281,118439,213
675,2024-07-07,9500,11688,0.1872,9074,8673,0.0462,8846,7256,0.2191,4362,4559,0.0432,1710,2376,0.2803,35696,36643,0.0258,5763,5768,0.0009,10236,11246,0.0898,12475,11089,0.125,20777,22318,0.069,0.08396107574335693,121616,118922,118281,118439,213
676,2024-07-08,9500,11688,0.1872,9078,8673,0.0467,8839,7256,0.2182,4362,4559,0.0432,1706,2376,0.282,35696,36643,0.0258,5758,5768,0.0017,10247,11246,0.0888,12475,11089,0.125,20777,22318,0.069,0.08391880352719372,121616,118921,118281,118438,213
677,2024-07-09,9500,11688,0.1872,9071,8673,0.0459,8841,7256,0.2184,4362,4559,0.0432,1713,2376,0.279,35696,36643,0.0258,5758,5768,0.0017,10245,11246,0.089,12475,11089,0.125,20777,22318,0.069,0.0838342590948673,121616,118921,118281,118438,213
678,2024-07-10,9500,11688,0.1872,9073,8673,0.0461,8845,7256,0.219,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5758,5768,0.0017,10241,11246,0.0894,12475,11089,0.125,20777,22318,0.069,0.08393571241365899,121616,118921,118281,118438,213
679,2024-07-11,9500,11688,0.1872,9076,8673,0.0465,8835,7256,0.2176,4362,4559,0.0432,1708,2376,0.2811,35696,36643,0.0258,5754,5768,0.0024,10255,11246,0.0881,12475,11089,0.125,20777,22318,0.069,0.08381735020840203,121616,118921,118281,118438,213
680,2024-07-12,9500,11688,0.1872,9070,8673,0.0458,8840,7256,0.2183,4362,4559,0.0432,1714,2376,0.2786,35696,36643,0.0258,5754,5768,0.0024,10249,11246,0.0887,12475,11089,0.125,20777,22318,0.069,0.08380889576516938,121616,118921,118281,118437,213
681,2024-07-13,9500,11688,0.1872,9073,8673,0.0461,8847,7256,0.2193,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5754,5768,0.0024,10242,11246,0.0893,12475,11089,0.125,20777,22318,0.069,0.0839779846298222,121616,118920,118281,118437,213
682,2024-07-14,9500,11688,0.1872,9076,8673,0.0465,8849,7256,0.2195,4362,4559,0.0432,1708,2376,0.2811,35696,36643,0.0258,5754,5768,0.0024,10239,11246,0.0895,12475,11089,0.125,20777,22318,0.069,0.08407098350538125,121616,118919,118281,118436,213
683,2024-07-15,9500,11688,0.1872,9070,8673,0.0458,8847,7256,0.2193,4362,4559,0.0432,1714,2376,0.2786,35696,36643,0.0258,5747,5768,0.0036,10249,11246,0.0887,12475,11089,0.125,20777,22318,0.069,0.08392725797042636,121616,118920,118281,118437,213
684,2024-07-16,9500,11688,0.1872,9072,8673,0.046,8850,7256,0.2197,4362,4559,0.0432,1712,2376,0.2795,35696,36643,0.0258,5747,5768,0.0036,10244,11246,0.0891,12475,11089,0.125,20777,22318,0.069,0.08402871128921804,121616,118921,118281,118435,213
685,2024-07-17,9500,11688,0.1872,9074,8673,0.0462,8855,7256,0.2204,4362,4559,0.0432,1710,2376,0.2803,35696,36643,0.0258,5747,5768,0.0036,10238,11246,0.0896,12475,11089,0.125,20777,22318,0.069,0.08415552793770766,121616,118919,118281,118434,213
686,2024-07-18,9500,11688,0.1872,9075,8673,0.0464,8851,7256,0.2198,4362,4559,0.0432,1709,2376,0.2807,35696,36643,0.0258,5743,5768,0.0043,10246,11246,0.0889,12475,11089,0.125,20777,22318,0.069,0.08410480127831181,121616,118917,118281,118434,213
687,2024-07-19,9500,11688,0.1872,9068,8673,0.0455,8854,7256,0.2202,4362,4559,0.0432,1716,2376,0.2778,35696,36643,0.0258,5743,5768,0.0043,10243,11246,0.0892,12475,11089,0.125,20777,22318,0.069,0.0840371657324507,121616,118919,118281,118434,213
688,2024-07-20,9500,11688,0.1872,9069,8673,0.0457,8857,7256,0.2206,4362,4559,0.0432,1715,2376,0.2782,35696,36643,0.0258,5743,5768,0.0043,10242,11246,0.0893,12475,11089,0.125,20777,22318,0.069,0.08408789239184654,121616,118921,118281,118436,213
689,2024-07-21,9500,11688,0.1872,9070,8673,0.0458,8859,7256,0.2209,4362,4559,0.0432,1714,2376,0.2786,35696,36643,0.0258,5743,5768,0.0043,10239,11246,0.0895,12475,11089,0.125,20777,22318,0.069,0.08414707349447502,121616,118919,118281,118435,213
690,2024-07-22,9500,11688,0.1872,9072,8673,0.046,8855,7256,0.2204,4362,4559,0.0432,1712,2376,0.2795,35696,36643,0.0258,5736,5768,0.0055,10251,11246,0.0885,12475,11089,0.125,20777,22318,0.069,0.08410480127831181,121616,118919,118281,118436,213
691,2024-07-23,9500,11688,0.1872,9073,8673,0.0461,8861,7256,0.2212,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5736,5768,0.0055,10244,11246,0.0891,12475,11089,0.125,20777,22318,0.069,0.08423161792680144,121616,118919,118281,118435,213
692,2024-07-24,9500,11688,0.1872,9074,8673,0.0462,8863,7256,0.2215,4362,4559,0.0432,1710,2376,0.2803,35696,36643,0.0258,5736,5768,0.0055,10242,11246,0.0893,12475,11089,0.125,20777,22318,0.069,0.08428234458619728,121616,118919,118281,118435,213
693,2024-07-25,9500,11688,0.1872,9074,8673,0.0462,8867,7256,0.222,4362,4559,0.0432,1710,2376,0.2803,35696,36643,0.0258,5736,5768,0.0055,10238,11246,0.0896,12475,11089,0.125,20777,22318,0.069,0.0843499801320584,121616,118919,118281,118435,213
694,2024-07-26,9500,11688,0.1872,9075,8673,0.0464,8865,7256,0.2217,4362,4559,0.0432,1709,2376,0.2807,35696,36643,0.0258,5731,5768,0.0064,10245,11246,0.089,12475,11089,0.125,20777,22318,0.069,0.08433307124559312,121616,118918,118281,118435,213
695,2024-07-27,9500,11688,0.1872,9072,8673,0.046,8870,7256,0.2224,4362,4559,0.0432,1712,2376,0.2795,35696,36643,0.0258,5731,5768,0.0064,10240,11246,0.0895,12475,11089,0.125,20777,22318,0.069,0.08436688901852368,121616,118918,118281,118435,213
696,2024-07-28,9500,11688,0.1872,9073,8673,0.0461,8863,7256,0.2215,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5728,5768,0.0069,10250,11246,0.0886,12475,11089,0.125,20777,22318,0.069,0.084265435699732,121616,118918,118281,118435,213
697,2024-07-29,9500,11688,0.1872,9077,8673,0.0466,8865,7256,0.2217,4362,4559,0.0432,1707,2376,0.2816,35696,36643,0.0258,5728,5768,0.0069,10248,11246,0.0887,12475,11089,0.125,20777,22318,0.069,0.08436688901852368,121616,118918,118281,118435,213
698,2024-07-30,9500,11688,0.1872,9071,8673,0.0459,8870,7256,0.2224,4362,4559,0.0432,1713,2376,0.279,35696,36643,0.0258,5728,5768,0.0069,10242,11246,0.0893,12475,11089,0.125,20777,22318,0.069,0.08435843457529105,121616,118918,118281,118434,213
699,2024-07-31,9500,11688,0.1872,9073,8673,0.0461,8876,7256,0.2233,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5728,5768,0.0069,10236,11246,0.0898,12475,11089,0.125,20777,22318,0.069,0.0844937056670133,121616,118918,118281,118434,213
700,2024-08-01,9500,11688,0.1872,9073,8673,0.0461,8872,7256,0.2227,4362,4559,0.0432,1711,2376,0.2799,35696,36643,0.0258,5722,5768,0.008,10247,11246,0.0888,12475,11089,0.125,20777,22318,0.069,0.08441761567791953,121616,118918,118281,118435,213
701,2024-08-02,9500,11688,0.1872,9079,8673,0.0468,8878,7256,0.2235,4362,4559,0.0432,1705,2376,0.2824,35696,36643,0.0258,5722,5768,0.008,10241,11246,0.0894,12475,11089,0.125,20777,22318,0.069,0.08462052231550292,121616,118918,118281,118435,213
702,2024-08-03,9500,11688,0.1872,9068,8673,0.0455,8872,7256,0.2227,4362,4559,0.0432,1716,2376,0.2778,35696,36643,0.0258,5710,5768,0.0101,10259,11246,0.0878,12475,11089,0.125,20777,22318,0.069,0.08433307124559312,121616,118918,118281,118435,213
703,2024-08-04,9500,11688,0.1872,9069,8673,0.0457,8879,7256,0.2237,4362,4559,0.0432,1714,2376,0.2786,35696,36643,0.0258,5710,5768,0.0101,10248,11246,0.0887,12475,11089,0.125,20777,22318,0.069,0.08451061455347858,121616,118916,118281,118430,213
704,2024-08-05,9500,11688,0.1872,9073,8673,0.0461,8888,7256,0.2249,4362,4559,0.0432,1710,2376,0.2803,35696,36643,0.0258,5710,5768,0.0101,10240,11246,0.0895,12475,11089,0.125,20777,22318,0.069,0.08472197563429461,121616,118917,118281,118431,213
705,2024-08-06,9500,11688,0.1872,9074,8673,0.0462,8886,7256,0.2246,4362,4559,0.0432,1709,2376,0.2807,35696,36643,0.0258,5705,5768,0.0109,10252,11246,0.0884,12475,11089,0.125,20777,22318,0.069,0.08466279453166611,121616,118920,118281,118436,213
706,2024-08-07,9500,11688,0.1872,9069,8673,0.0457,8887,7256,0.2248,4362,4559,0.0432,1715,2376,0.2782,35696,36643,0.0258,5705,5768,0.0109,10250,11246,0.0886,12475,11089,0.125,20777,22318,0.069,0.08459515898580498,121616,118920,118281,118436,213
707,2024-08-08,9500,11688,0.1872,9076,8673,0.0465,8890,7256,0.2252,4362,4559,0.0432,1708,2376,0.2811,35696,36643,0.0258,5705,5768,0.0109,10247,11246,0.0888,12475,11089,0.125,20777,22318,0.069,0.0847642478504578,121616,118920,118281,118436,213
708,2024-08-09,9500,11688,0.1872,9069,8673,0.0457,8895,7256,0.2259,4362,4559,0.0432,1715,2376,0.2782,35696,36643,0.0258,5705,5768,0.0109,10241,11246,0.0894,12475,11089,0.125,20777,22318,0.069,0.08473888452075988,121616,118919,118281,118435,213
709,2024-08-10,9500,11688,0.1872,9070,8673,0.0458,8882,7256,0.2241,4362,4559,0.0432,1714,2376,0.2786,35696,36643,0.0258,5697,5768,0.0123,10263,11246,0.0874,12475,11089,0.125,20777,22318,0.069,0.08452752343994387,121616,118919,118281,118436,213
710,2024-08-11,9500,11688,0.1872,9070,8673,0.0458,8886,7256,0.2246,4362,4559,0.0432,1714,2376,0.2786,35655,36643,0.027,5765,5768,0.0005,10255,11246,0.0881,12475,11089,0.125,20754,22318,0.0701,0.08459515898580498,121616,118921,118281,118436,213
711,2024-08-12,9500,11688,0.1872,9070,8673,0.0458,8893,7256,0.2256,4362,4559,0.0432,1714,2376,0.2786,35655,36643,0.027,5765,5768,0.0005,10248,11246,0.0887,12475,11089,0.125,20754,22318,0.0701,0.08471352119106196,121616,118919,118281,118436,213
712,2024-08-13,9500,11688,0.1872,9072,8673,0.046,8899,7256,0.2264,4362,4559,0.0432,1712,2376,0.2795,35655,36643,0.027,5765,5768,0.0005,10242,11246,0.0893,12475,11089,0.125,20754,22318,0.0701,0.08484879228278422,121616,118919,118281,118436,213
713,2024-08-14,9500,11688,0.1872,9073,8673,0.0461,8903,7256,0.227,4362,4559,0.0432,1711,2376,0.2799,35655,36643,0.027,5765,5768,0.0005,10238,11246,0.0896,12475,11089,0.125,20754,22318,0.0701,0.08493333671511062,121616,118919,118281,118436,213
714,2024-08-15,9500,11688,0.1872,9073,8673,0.0461,8901,7256,0.2267,4362,4559,0.0432,1711,2376,0.2799,35655,36643,0.027,5758,5768,0.0017,10247,11246,0.0888,12475,11089,0.125,20754,22318,0.0701,0.08489951894218006,121616,118919,118281,118436,213
715,2024-08-16,9500,11688,0.1872,9075,8673,0.0464,8903,7256,0.227,4362,4559,0.0432,1709,2376,0.2807,35655,36643,0.027,5758,5768,0.0017,10243,11246,0.0892,12475,11089,0.125,20754,22318,0.0701,0.08498406337450647,121616,118920,118281,118434,213
716,2024-08-17,9500,11688,0.1872,9068,8673,0.0455,8910,7256,0.2279,4362,4559,0.0432,1716,2376,0.2778,35655,36643,0.027,5758,5768,0.0017,10236,11246,0.0898,12475,11089,0.125,20754,22318,0.0701,0.08498406337450647,121616,118919,118281,118434,213
717,2024-08-18,9500,11688,0.1872,9072,8673,0.046,8900,7256,0.2266,4362,4559,0.0432,1712,2376,0.2795,35655,36643,0.027,5753,5768,0.0026,10253,11246,0.0883,12475,11089,0.125,20754,22318,0.0701,0.0848657011692495,121616,118919,118281,118436,213
718,2024-08-19,9500,11688,0.1872,9073,8673,0.0461,8908,7256,0.2277,4362,4559,0.0432,1711,2376,0.2799,35655,36643,0.027,5753,5768,0.0026,10245,11246,0.089,12475,11089,0.125,20754,22318,0.0701,0.08501788114743704,121616,118919,118281,118436,213
719,2024-08-20,9500,11688,0.1872,9075,8673,0.0464,8911,7256,0.2281,4362,4559,0.0432,1709,2376,0.2807,35655,36643,0.027,5753,5768,0.0026,10241,11246,0.0894,12475,11089,0.125,20754,22318,0.0701,0.08511088002299609,121616,118918,118281,118435,213
720,2024-08-21,9500,11688,0.1872,9067,8673,0.0454,8912,7256,0.2282,4362,4559,0.0432,1717,2376,0.2774,35655,36643,0.027,5747,5768,0.0036,10244,11246,0.0891,12475,11089,0.125,20754,22318,0.0701,0.08500942670420439,121616,118916,118281,118433,213
721,2024-08-22,9500,11688,0.1872,9069,8673,0.0457,8918,7256,0.2291,4362,4559,0.0432,1715,2376,0.2782,35655,36643,0.027,5747,5768,0.0036,10240,11246,0.0895,12475,11089,0.125,20754,22318,0.0701,0.08512778890946136,121616,118918,118281,118435,213
722,2024-08-23,9500,11688,0.1872,9070,8673,0.0458,8919,7256,0.2292,4362,4559,0.0432,1714,2376,0.2786,35655,36643,0.027,5745,5768,0.004,10241,11246,0.0894,12475,11089,0.125,20754,22318,0.0701,0.08516160668239194,121616,118918,118281,118435,213
723,2024-08-24,9500,11688,0.1872,9071,8673,0.0459,8914,7256,0.2285,4362,4559,0.0432,1713,2376,0.279,35655,36643,0.027,5740,5768,0.0049,10252,11246,0.0884,12475,11089,0.125,20754,22318,0.0701,0.08508551669329817,121616,118919,118281,118436,213
724,2024-08-25,9500,11688,0.1872,9072,8673,0.046,8923,7256,0.2297,4362,4559,0.0432,1712,2376,0.2795,35655,36643,0.027,5740,5768,0.0049,10244,11246,0.0891,12475,11089,0.125,20754,22318,0.0701,0.08524615111471834,121616,118920,118281,118437,213
725,2024-08-26,9500,11688,0.1872,9074,8673,0.0462,8929,7256,0.2306,4362,4559,0.0432,1710,2376,0.2803,35655,36643,0.027,5740,5768,0.0049,10237,11246,0.0897,12475,11089,0.125,20754,22318,0.0701,0.08538987664967324,121616,118919,118281,118436,213
726,2024-08-27,9500,11688,0.1872,9075,8673,0.0464,8923,7256,0.2297,4362,4559,0.0432,1709,2376,0.2807,35655,36643,0.027,5735,5768,0.0057,10249,11246,0.0887,12475,11089,0.125,20754,22318,0.0701,0.08529687777411418,121616,118920,118281,118437,213
727,2024-08-28,9500,11688,0.1872,9074,8673,0.0462,8932,7256,0.231,4362,4559,0.0432,1710,2376,0.2803,35655,36643,0.027,5735,5768,0.0057,10240,11246,0.0895,12475,11089,0.125,20754,22318,0.0701,0.08543214886583644,121616,118920,118281,118437,213
728,2024-08-29,9500,11688,0.1872,9075,8673,0.0464,8930,7256,0.2307,4362,4559,0.0432,1709,2376,0.2807,35655,36643,0.027,5727,5768,0.0071,10250,11246,0.0886,12475,11089,0.125,20754,22318,0.0701,0.08541523997937116,121616,118920,118281,118437,213
729,2024-08-30,9500,11688,0.1872,9069,8673,0.0457,8937,7256,0.2317,4362,4559,0.0432,1715,2376,0.2782,35655,36643,0.027,5727,5768,0.0071,10243,11246,0.0892,12475,11089,0.125,20754,22318,0.0701,0.08543214886583644,121616,118921,118281,118437,213
730,2024-08-31,9500,11688,0.1872,9070,8673,0.0458,8939,7256,0.2319,4362,4559,0.0432,1714,2376,0.2786,35655,36643,0.027,5727,5768,0.0071,10241,11246,0.0894,12475,11089,0.125,20754,22318,0.0701,0.08548287552523229,121616,118921,118281,118437,213
