name1,name2,distance,forced_redirection
Borno,Cross River,937.3901377000465,0
Borno,Kano,565.4528099451519,0
Borno,Akwa Ibom,983.3695149212615,0
Borno,Bauchi,440.786138772634,0
Borno,Adamawa,283.68652431017347,0
Borno,Taraba,502.453433769374,0
Borno,Jigawa,379.56532291445444,0
Borno,Sokoto,813.0010987227934,0
Borno,Nassarawa,626.5629633169226,0
Borno,Abia,951.1235742547949,0
Borno,Gombe,325.649632296273,0
Ondo,Maradi,722.0840145873555,1
Ondo,Kaduna,457.0186787913563,0
Ondo,Benue,383.4306152978007,0
Ondo,Enugu,291.10426774759776,0
Ondo,Kebbi,556.360739086065,0
Ondo,Rivers,331.04260596918226,0
Ondo,Federal Capital Territory,276.8636482290708,0
Ondo,Ekiti,87.21229640998529,0
Ondo,Zamfara,508.9332801766873,0
Ondo,Katsina,652.6362692047128,0
Ondo,Ebonyi,313.9420831235713,0
Ondo,Delta,233.76599136907674,0
Ondo,Plateau,573.7791350232558,0
Ondo,Niger,344.60570205235797,0
Ondo,Kogi,276.39057958578326,0
Ondo,Imo,259.80279835162696,0
Ondo,Osun,98.26204308358676,0
Ondo,Yobe,966.7812672429804,0
Ondo,Edo,122.91292137797257,0
Ondo,Anambra,233.317180663034,0
Ondo,Kwara,164.13973277604387,0
Ondo,Lagos,216.78047899360155,0
Ondo,Cross River,423.82690640850814,0
Ondo,Kano,641.6431296508217,0
Ondo,Akwa Ibom,365.18595460435125,0
Ondo,Oyo,229.42825761465676,0
Ondo,Bauchi,613.4271179223387,0
Ondo,Adamawa,830.7391980873549,0
Ondo,Taraba,640.7664494600548,0
Ondo,Jigawa,833.5629352105431,0
Ondo,Sokoto,671.1746235363877,0
Ondo,Nassarawa,444.69799956173074,0
Ondo,Abia,317.79121685764045,0
Ondo,Ogun,251.83598471299024,0
Ondo,Bayelsa,251.49592030795213,0
Ondo,Gombe,724.1293924493486,0
Kaduna,Chad,871.2147146805005,1
Kaduna,Diffa,681.0041870354164,1
Kaduna,Minawao,775.9233366386024,1
Kaduna,Maradi,271.259172438237,1
Kaduna,Borno,754.6672570712909,0
Kaduna,Ondo,457.0186787913563,0
Kaduna,Benue,394.38690784400677,0
Kaduna,Enugu,499.2426762616001,0
Kaduna,Kebbi,291.8300370491973,0
Kaduna,Rivers,687.9399800311282,0
Kaduna,Federal Capital Territory,215.78248073504037,0
Kaduna,Ekiti,370.1237865574807,0
Kaduna,Zamfara,181.07669661391273,0
Kaduna,Katsina,198.5449318925033,0
Kaduna,Ebonyi,553.8309967786007,0
Kaduna,Delta,634.7980054458241,0
Kaduna,Plateau,394.23438808905144,0
Kaduna,Niger,113.98448122377573,0
Kaduna,Kogi,350.5347231623315,0
Kaduna,Imo,583.9299661408777,0
Kaduna,Osun,435.57361026931284,0
Kaduna,Yobe,595.3865191069842,0
Kaduna,Edo,452.6511797756258,0
Kaduna,Anambra,542.144208254152,0
Kaduna,Kwara,367.2214330482519,0
Kaduna,Lagos,629.1737717813778,0
Kaduna,Cross River,693.2034530475277,0
Kaduna,Kano,216.54988908856342,0
Kaduna,Akwa Ibom,676.7132855568294,0
Kaduna,Oyo,518.2143818504846,0
Kaduna,Bauchi,344.4831252524571,0
Kaduna,Adamawa,652.647229520728,0
Kaduna,Taraba,579.5549497333456,0
Kaduna,Jigawa,436.1222404350894,0
Kaduna,Sokoto,239.44009787378974,0
Kaduna,Nassarawa,417.1983237075876,0
Kaduna,Abia,617.8126276094015,0
Kaduna,Ogun,639.3859478427252,0
Kaduna,Bayelsa,674.2347688858332,0
Kaduna,Gombe,503.6578892426455,0
Benue,Chad,885.6674196745815,1
Benue,Diffa,735.815831832131,1
Benue,Minawao,645.3577766318999,1
Benue,Maradi,631.5642968703767,1
Benue,Borno,682.3968534274876,0
Benue,Ondo,383.4306152978007,0
Benue,Kaduna,394.38690784400677,0
Benue,Enugu,172.79424934286553,0
Benue,Kebbi,657.4190573806417,0
Benue,Rivers,389.56211918378517,0
Benue,Federal Capital Territory,227.46342425189138,0
Benue,Ekiti,335.14412763792336,0
Benue,Zamfara,557.4295108896268,0
Benue,Katsina,511.6306915791259,0
Benue,Ebonyi,218.3352450464733,0
Benue,Delta,396.2332449382203,0
Benue,Plateau,214.01936740682677,0
Benue,Niger,353.8596648125856,0
Benue,Kogi,110.95352780897034,0
Benue,Imo,296.8708179225061,0
Benue,Osun,448.84941591012864,0
Benue,Yobe,655.0173176383324,0
Benue,Edo,277.02549402124953,0
Benue,Anambra,266.09210103554784,0
Benue,Kwara,449.4551093504597,0
Benue,Lagos,598.0424037209432,0
Benue,Cross River,334.16968804130215,0
Benue,Kano,446.7193734324287,0
Benue,Akwa Ibom,346.76953046965286,0
Benue,Oyo,589.3984990752634,0
Benue,Bauchi,292.1919456702703,0
Benue,Adamawa,448.7334856453572,0
Benue,Taraba,262.3921067985364,0
Benue,Jigawa,561.6168729464457,0
Benue,Sokoto,624.4869764162037,0
Benue,Nassarawa,61.26778869541399,0
Benue,Abia,297.7302709239315,0
Benue,Ogun,635.2095566715416,0
Benue,Bayelsa,448.7860786818239,0
Benue,Gombe,356.7720116081121,0
Enugu,Diffa,908.2122465826718,1
Enugu,Minawao,797.9386291116841,1
Enugu,Maradi,760.1723860141356,1
Enugu,Borno,844.6207215592705,0
Enugu,Ondo,291.10426774759776,0
Enugu,Kaduna,499.2426762616001,0
Enugu,Benue,172.79424934286553,0
Enugu,Kebbi,718.0900731651409,0
Enugu,Rivers,217.84239752063243,0
Enugu,Federal Capital Territory,289.3189466151094,0
Enugu,Ekiti,282.99713827513716,0
Enugu,Zamfara,633.2486583631153,0
Enugu,Katsina,651.185767996159,0
Enugu,Ebonyi,54.82974542349435,0
Enugu,Delta,229.0896875723831,0
Enugu,Plateau,384.65496596018534,0
Enugu,Niger,423.6890086593019,0
Enugu,Kogi,149.46249596643278,0
Enugu,Imo,124.78867248199796,0
Enugu,Osun,380.50865873152225,0
Enugu,Yobe,827.7612161240203,0
Enugu,Edo,168.19261945054808,0
Enugu,Anambra,99.35816262305808,0
Enugu,Kwara,413.16968228558125,0
Enugu,Lagos,484.35221667792507,0
Enugu,Cross River,194.456117698979,0
Enugu,Kano,599.0120541012695,0
Enugu,Akwa Ibom,183.68775097002305,0
Enugu,Oyo,519.398347110656,0
Enugu,Bauchi,464.71289015037297,0
Enugu,Adamawa,592.7172109379333,0
Enugu,Taraba,378.4995676956838,0
Enugu,Jigawa,731.8240579006689,0
Enugu,Sokoto,738.5296200611327,0
Enugu,Nassarawa,219.9766158100846,0
Enugu,Abia,128.79934913067115,0
Enugu,Ogun,528.1928462983104,0
Enugu,Bayelsa,281.9564727548346,0
Enugu,Gombe,520.9911215615913,0
Kebbi,Diffa,902.5123192364638,1
Kebbi,Maradi,328.0368034789586,1
Kebbi,Ondo,556.360739086065,0
Kebbi,Kaduna,291.8300370491973,0
Kebbi,Benue,657.4190573806417,0
Kebbi,Enugu,718.0900731651409,0
Kebbi,Rivers,863.4456562462885,0
Kebbi,Federal Capital Territory,437.6362444604463,0
Kebbi,Ekiti,488.5035110955862,0
Kebbi,Zamfara,111.27197801562423,0
Kebbi,Katsina,376.20769466785595,0
Kebbi,Ebonyi,768.4113960114693,0
Kebbi,Delta,782.3499334921098,0
Kebbi,Plateau,685.9431886895886,0
Kebbi,Niger,304.0870625527793,0
Kebbi,Kogi,583.940294623142,0
Kebbi,Imo,768.006375246669,0
Kebbi,Osun,484.8283202527415,0
Kebbi,Yobe,824.0201689089611,0
Kebbi,Edo,612.7798221992865,0
Kebbi,Anambra,728.2730841742232,0
Kebbi,Kwara,401.2560916418389,0
Kebbi,Lagos,642.0020490808637,0
Kebbi,Cross River,908.1373196312267,0
Kebbi,Kano,451.5202046144943,0
Kebbi,Akwa Ibom,873.3078954373167,0
Kebbi,Oyo,485.5358547295515,0
Kebbi,Bauchi,632.6678911059439,0
Kebbi,Adamawa,942.1211997717164,0
Kebbi,Taraba,867.6444983923797,0
Kebbi,Jigawa,659.1412793767345,0
Kebbi,Sokoto,245.62075341639775,0
Kebbi,Nassarawa,691.8882323339479,0
Kebbi,Abia,815.2300447292054,0
Kebbi,Ogun,629.4475900013607,0
Kebbi,Bayelsa,806.9584415787307,0
Kebbi,Gombe,791.9970905308385,0
Rivers,Minawao,986.9162504858502,1
Rivers,Maradi,956.8022334630971,1
Rivers,Ondo,331.04260596918226,0
Rivers,Kaduna,687.9399800311282,0
Rivers,Benue,389.56211918378517,0
Rivers,Enugu,217.84239752063243,0
Rivers,Kebbi,863.4456562462885,0
Rivers,Federal Capital Territory,472.17156843440426,0
Rivers,Ekiti,377.9756811288832,0
Rivers,Zamfara,795.2207450799248,0
Rivers,Katsina,856.1276898290948,0
Rivers,Ebonyi,172.58178054631773,0
Rivers,Delta,108.59998147193735,0
Rivers,Plateau,597.5434638677264,0
Rivers,Niger,595.2202294669282,0
Rivers,Kogi,354.5012927681789,0
Rivers,Imo,104.50839406939224,0
Rivers,Osun,427.61437855823567,0
Rivers,Edo,250.7430354432772,0
Rivers,Anambra,146.03154833161378,0
Rivers,Kwara,492.9824076381332,0
Rivers,Lagos,437.96771227581337,0
Rivers,Cross River,144.48623842294626,0
Rivers,Kano,811.053267634707,0
Rivers,Akwa Ibom,72.08559153063818,0
Rivers,Oyo,538.4843863345528,0
Rivers,Bauchi,681.7412193865687,0
Rivers,Adamawa,777.4608130811052,0
Rivers,Taraba,553.0316196173326,0
Rivers,Jigawa,949.6660159133196,0
Rivers,Sokoto,925.5683761602401,0
Rivers,Nassarawa,431.12233770496755,0
Rivers,Abia,93.70930880618307,0
Rivers,Ogun,487.41106895217507,0
Rivers,Bayelsa,134.83717787237256,0
Rivers,Gombe,726.0217901403485,0
Federal Capital Territory,Chad,957.0496704120309,1
Federal Capital Territory,Diffa,780.4660444469723,1
Federal Capital Territory,Minawao,783.7015937456844,1
Federal Capital Territory,Maradi,485.3783452542025,1
Federal Capital Territory,Borno,792.6219228268599,0
Federal Capital Territory,Ondo,276.8636482290708,0
Federal Capital Territory,Kaduna,215.78248073504037,0
Federal Capital Territory,Benue,227.46342425189138,0
Federal Capital Territory,Enugu,289.3189466151094,0
Federal Capital Territory,Kebbi,437.6362444604463,0
Federal Capital Territory,Rivers,472.17156843440426,0
Federal Capital Territory,Ekiti,193.84543350755172,0
Federal Capital Territory,Zamfara,345.8772285061595,0
Federal Capital Territory,Katsina,393.1957884967071,0
Federal Capital Territory,Ebonyi,342.9277258536783,0
Federal Capital Territory,Delta,422.8209673839576,0
Federal Capital Territory,Plateau,339.8402618236911,0
Federal Capital Territory,Niger,135.7125465422367,0
Federal Capital Territory,Kogi,146.84942228733584,0
Federal Capital Territory,Imo,368.1550330937297,0
Federal Capital Territory,Osun,294.6443372561535,0
Federal Capital Territory,Yobe,693.28736360906,0
Federal Capital Territory,Edo,242.40881635325684,0
Federal Capital Territory,Anambra,326.36479233944675,0
Federal Capital Territory,Kwara,260.76281077112793,0
Federal Capital Territory,Lagos,481.36806529777095,0
Federal Capital Territory,Cross River,483.6440082962875,0
Federal Capital Territory,Kano,368.61515566066527,0
Federal Capital Territory,Akwa Ibom,462.3596435513895,0
Federal Capital Territory,Oyo,418.5225159292672,0
Federal Capital Territory,Bauchi,352.2556132972151,0
Federal Capital Territory,Adamawa,614.7017276328774,0
Federal Capital Territory,Taraba,472.1420610985304,0
Federal Capital Territory,Jigawa,556.8119283210557,0
Federal Capital Territory,Sokoto,454.2139048321908,0
Federal Capital Territory,Nassarawa,273.71584286528355,0
Federal Capital Territory,Abia,403.2547330431258,0
Federal Capital Territory,Ogun,505.1383698336566,0
Federal Capital Territory,Bayelsa,465.1774450454967,0
Federal Capital Territory,Gombe,485.57524105820676,0
Ekiti,Diffa,973.8350679578556,1
Ekiti,Minawao,957.522624532991,1
Ekiti,Maradi,636.424056993126,1
Ekiti,Borno,975.7552239528384,0
Ekiti,Ondo,87.21229640998529,0
Ekiti,Kaduna,370.1237865574807,0
Ekiti,Benue,335.14412763792336,0
Ekiti,Enugu,282.99713827513716,0
Ekiti,Kebbi,488.5035110955862,0
Ekiti,Rivers,377.9756811288832,0
Ekiti,Federal Capital Territory,193.84543350755172,0
Ekiti,Zamfara,431.57339980638017,0
Ekiti,Katsina,565.4345637304378,0
Ekiti,Ebonyi,319.15228142575114,0
Ekiti,Delta,293.98130786038763,0
Ekiti,Plateau,508.73129656956223,0
Ekiti,Niger,258.2933133701226,0
Ekiti,Kogi,224.23132504641185,0
Ekiti,Imo,289.94513526567476,0
Ekiti,Osun,114.14950108265398,0
Ekiti,Yobe,886.7709014974944,0
Ekiti,Edo,132.15964809392082,0
Ekiti,Anambra,254.54436190134535,0
Ekiti,Kwara,130.26174478187247,0
Ekiti,Lagos,288.60994335580847,0
Ekiti,Cross River,446.41138712524327,0
Ekiti,Kano,555.3187845671786,0
Ekiti,Akwa Ibom,398.03438526423264,0
Ekiti,Oyo,254.29431945778074,0
Ekiti,Bauchi,539.0874537073672,0
Ekiti,Adamawa,774.0414244257483,0
Ekiti,Taraba,597.3385149722527,0
Ekiti,Jigawa,750.190628697146,0
Ekiti,Sokoto,587.599584468604,0
Ekiti,Nassarawa,395.3047908157154,0
Ekiti,Abia,343.7588813805183,0
Ekiti,Ogun,315.79656704861446,0
Ekiti,Bayelsa,321.76884118368395,0
Ekiti,Gombe,658.8694434232157,0
Zamfara,Diffa,807.8687219787937,1
Zamfara,Minawao,942.9380936753137,1
Zamfara,Maradi,265.2274520360468,1
Zamfara,Borno,911.548248377069,0
Zamfara,Ondo,508.9332801766873,0
Zamfara,Kaduna,181.07669661391273,0
Zamfara,Benue,557.4295108896268,0
Zamfara,Enugu,633.2486583631153,0
Zamfara,Kebbi,111.27197801562423,0
Zamfara,Rivers,795.2207450799248,0
Zamfara,Federal Capital Territory,345.8772285061595,0
Zamfara,Ekiti,431.57339980638017,0
Zamfara,Katsina,281.77851490343966,0
Zamfara,Ebonyi,685.5718265041626,0
Zamfara,Delta,723.0132450845429,0
Zamfara,Plateau,575.3063997474648,0
Zamfara,Niger,210.18446268157493,0
Zamfara,Kogi,492.5254689912544,0
Zamfara,Imo,695.6470662705141,0
Zamfara,Osun,452.91110015262757,0
Zamfara,Yobe,726.8869996565114,0
Zamfara,Edo,545.811887132335,0
Zamfara,Anambra,654.6538662206559,0
Zamfara,Kwara,370.2076146965317,0
Zamfara,Lagos,629.6664405535641,0
Zamfara,Cross River,826.3848291732535,0
Zamfara,Kano,348.11648677623515,0
Zamfara,Akwa Ibom,797.7333300664749,0
Zamfara,Oyo,486.1297342040671,0
Zamfara,Bauchi,521.5062685695491,0
Zamfara,Adamawa,830.9052204595768,0
Zamfara,Taraba,759.0878040993983,0
Zamfara,Jigawa,562.0203435893666,0
Zamfara,Sokoto,189.5381101506332,0
Zamfara,Nassarawa,588.1708732391835,0
Zamfara,Abia,738.7981853339467,0
Zamfara,Ogun,625.6954576563855,0
Zamfara,Bayelsa,753.2891670272501,0
Zamfara,Gombe,680.8697750358596,0
Katsina,Chad,720.3068284585189,1
Katsina,Diffa,527.0186037552651,1
Katsina,Minawao,694.9898855674745,1
Katsina,Maradi,131.28775667917046,1
Katsina,Borno,648.3806688412957,0
Katsina,Ondo,652.6362692047128,0
Katsina,Kaduna,198.5449318925033,0
Katsina,Benue,511.6306915791259,0
Katsina,Enugu,651.185767996159,0
Katsina,Kebbi,376.20769466785595,0
Katsina,Rivers,856.1276898290948,0
Katsina,Federal Capital Territory,393.1957884967071,0
Katsina,Ekiti,565.4345637304378,0
Katsina,Zamfara,281.77851490343966,0
Katsina,Ebonyi,705.6141416354242,0
Katsina,Delta,815.4210205110857,0
Katsina,Plateau,421.61712014140164,0
Katsina,Niger,312.39228710980854,0
Katsina,Kogi,503.6354162913415,0
Katsina,Imo,751.7558084351053,0
Katsina,Osun,634.1119947615136,0
Katsina,Yobe,447.8143179582612,0
Katsina,Edo,635.6030987317552,0
Katsina,Anambra,710.7681168170227,0
Katsina,Kwara,564.6521793867206,0
Katsina,Lagos,827.5925182946972,0
Katsina,Cross River,838.5112563310565,0
Katsina,Kano,95.72828945524607,0
Katsina,Akwa Ibom,834.4175077137348,0
Katsina,Oyo,712.1685590028044,0
Katsina,Bauchi,331.1063831950591,0
Katsina,Adamawa,623.4609207870874,0
Katsina,Taraba,621.7172320870018,0
Katsina,Jigawa,282.95133946414916,0
Katsina,Sokoto,169.81051943487992,0
Katsina,Nassarawa,512.3238377710192,0
Katsina,Abia,777.2940750065544,0
Katsina,Ogun,836.8872811211315,0
Katsina,Bayelsa,858.3706074183972,0
Katsina,Gombe,475.46120966277346,0
Ebonyi,Diffa,949.5936243692896,1
Ebonyi,Minawao,823.8184175684215,1
Ebonyi,Maradi,814.9900475192347,1
